,Gene Name,#PE = 1,#PE = 2,#PE = 3,#PE = 4,#PE = 5
4436,ACO2 ,2,0,0,0,0
4437,SRL ,2,0,0,0,0
4438,ZNF567 ,0,0,0,2,0
4439,TRIM68 ,0,0,0,1,0
4440,CNOT11 ,1,0,0,0,0
4441,PYROXD2 ,1,0,0,0,0
4442,CYM ,1,0,0,0,0
4443,ESPNL ,0,0,0,1,0
4444,DLEU7 ,0,0,0,1,0
4445,TNFRSF1A ,0,1,0,2,0
4446,U2AF2 ,0,0,2,0,0
4447,TKTL1 ,1,0,0,0,0
4448,LOC110262014 ,0,0,0,1,0
4449,OR1B1 ,0,0,1,0,0
4450,WDR44 ,0,1,0,2,0
4451,WDR1 ,0,1,0,2,0
4452,MEF2A ,0,1,0,4,0
4453,PLEKHG6 ,0,0,0,5,0
4454,H2BE1 ,0,0,1,0,0
4455,HOXB9 ,0,0,1,0,0
4456,SCRG1 ,0,0,0,1,0
4457,HBEGF ,0,1,0,1,0
4458,LMO7 ,7,0,0,0,0
4459,DEPDC5 ,0,0,0,9,0
4460,LOC110255299 ,0,0,1,0,0
4461,COQ8A ,6,0,0,0,0
4462,PSP-I ,0,0,6,0,0
4463,IL31 ,0,0,0,1,0
4464,PSAP ,6,0,0,0,0
4465,CLDN14 ,0,1,0,0,0
4466,ARSG ,0,0,1,0,0
4467,YAP1 ,2,0,0,0,0
4468,ADCYAP1R1 ,0,1,0,3,0
4469,LOC100519591 ,0,0,0,1,0
4470,RFK ,0,0,0,2,0
4471,ARHGEF4 ,0,0,0,3,0
4472,RHEB ,6,0,0,0,0
4473,PKIG ,0,0,1,0,0
4474,CLMP ,0,0,0,2,0
4475,IFN-ALPHA-4 ,0,1,0,0,0
4476,USPL1 ,0,0,0,1,0
4477,RNF43 ,0,0,1,0,0
4478,NR1H3 ,0,0,4,0,0
4479,RPL8 ,4,0,0,0,0
4480,EPC2 ,0,0,2,0,0
4481,SDR42E1 ,0,0,1,0,0
4482,NKD2 ,0,0,3,0,0
4483,KLK1 ,0,0,0,3,0
4484,CWC22 ,0,0,0,1,0
4485,JOSD2 ,2,0,0,3,0
4486,PAXX ,0,0,0,2,0
4487,LOC106508078 ,0,0,0,1,0
4488,LINGO1 ,2,0,0,0,0
4489,PANX1 ,0,0,1,0,0
4490,LOC110259744 ,0,0,1,0,0
4491,HSPA9 ,2,0,0,0,0
4492,MCAM ,4,0,0,0,0
4493,CAMK2G ,10,0,0,0,0
4494,ENHO ,0,0,0,1,0
4495,GLMN ,8,0,0,0,0
4496,WWC2 ,0,0,0,1,0
4497,LOC100516280 ,0,0,1,0,0
4498,ZNF568 ,0,0,0,3,0
4499,CDR2L ,0,0,2,0,0
4500,SMPDL3A ,0,0,1,0,0
4501,NDUFS6 ,1,0,0,0,0
4502,ZC3HC1 ,2,0,0,0,0
4503,NOG ,0,1,0,0,0
4504,AGTRAP ,0,0,0,4,0
4505,LOC100524094 ,0,0,1,0,0
4506,LOC102167213 ,0,0,1,0,0
4507,LHFPL1 ,0,0,0,1,0
4508,LOC102162368 ,0,0,0,1,0
4509,EFCC1 ,0,0,0,2,0
4510,KLK12 ,0,0,0,1,0
4511,LOC100511675 ,0,0,1,0,0
4512,GJC2 ,0,0,1,0,0
4513,LOC100513894 ,0,0,1,0,0
4514,VCAN ,3,0,0,3,0
4515,TBC1D7 ,0,0,0,3,0
4516,SLC35C1 ,0,1,2,0,0
4517,SAT2 ,1,1,0,0,0
4518,ARL11 ,0,0,1,0,0
4519,RAB6B ,5,0,0,0,0
4520,GABRB2 ,4,0,0,0,0
4521,ZNF584 ,0,0,0,2,0
4522,PEX10 ,0,0,4,0,0
4523,MBD1 ,0,0,0,8,0
4524,BIRC7 ,0,0,0,1,0
4525,XPNPEP1 ,3,0,0,0,0
4526,TBC1D9B ,4,0,0,5,0
4527,MED4 ,0,0,1,0,0
4528,INPP5F ,7,0,0,1,0
4529,GPD1 ,3,0,0,0,0
4530,CENPU ,0,0,2,0,0
4531,MFGE8 ,7,0,0,0,0
4532,MED13L ,0,0,4,0,0
4533,LOC110259694 ,0,0,1,0,0
4534,NFE2L2 ,0,1,0,6,0
4535,IQSEC2 ,0,0,3,1,0
4536,BTBD2 ,0,0,0,1,0
4537,ORC5 ,0,0,6,1,0
4538,RNF227 ,0,0,0,1,0
4539,MAP1LC3C ,0,0,1,0,0
4540,SAP18 ,1,0,0,0,0
4541,CSGALNACT1 ,0,0,1,0,0
4542,VCPKMT ,0,0,0,2,0
4543,CUEDC2 ,0,0,1,0,0
4544,EPB41L1 ,10,0,0,0,0
4545,EXT1 ,0,0,1,0,0
4546,SERTM1 ,0,0,0,1,0
4547,DCAF11 ,0,0,2,1,0
4548,PLEKHS1 ,0,0,0,1,0
4549,SERPINA6 ,0,1,2,0,0
4550,LOC102162486 ,10,0,0,0,0
4551,PARD3 ,0,0,6,2,0
4552,MESP2 ,0,0,0,1,0
4553,POU1F1 ,0,1,1,1,0
4554,IST1 ,5,0,0,0,0
4555,PROB1 ,1,0,0,0,0
4556,YEATS2 ,0,0,0,2,0
4557,ZNF599 ,0,0,0,4,0
4558,NIN ,0,0,0,6,0
4559,LOC100523622 ,0,0,1,0,0
4560,RFX1 ,0,0,0,3,0
4561,BTN1A1 ,2,0,0,0,0
4562,CREBBP ,0,0,0,6,0
4563,LOC100517905 ,0,0,1,0,0
4564,LAMTOR1 ,4,0,0,0,0
4565,ZFP91 ,3,0,1,0,0
4566,TGFBR1 ,0,1,4,0,0
4567,DNPH1 ,1,0,0,0,0
4568,LY49 ,0,0,0,2,0
4569,PRR5L ,0,0,3,0,0
4570,SIGIRR ,0,0,1,0,0
4571,TMEM161B ,0,0,5,0,0
4572,MTRF1L ,1,0,1,0,0
4573,GRIA1 ,0,0,3,0,0
4574,GEMIN5 ,0,0,0,2,0
4575,HAAO ,0,0,1,0,0
4576,IFN-ALPHA-9 ,0,1,0,0,0
4577,ST6GAL2 ,0,0,2,0,0
4578,ATAD1 ,1,0,0,0,0
4579,MYPOP ,0,0,0,1,0
4580,WBP11 ,2,0,0,0,0
4581,KBTBD12 ,0,0,0,1,0
4582,LOC100514951 ,0,0,0,1,0
4583,GAD2 ,0,1,2,0,0
4584,BRSK2 ,0,0,0,5,0
4585,OR52W1 ,0,0,0,1,0
4586,LY6G6C ,0,0,0,1,0
4587,NKIRAS1 ,1,0,0,0,0
4588,EIF2B1 ,3,0,0,0,0
4589,MT1C ,0,0,1,0,0
4590,RAB31 ,5,0,0,1,0
4591,SOX9 ,0,1,0,1,0
4592,STRADA ,0,0,0,9,0
4593,SPTLC1 ,4,0,0,0,0
4594,ANKRD27 ,0,0,0,4,0
4595,PAPLN ,1,0,0,0,0
4596,KLHL22 ,0,0,0,2,0
4597,NUP35 ,0,0,1,1,0
4598,KCTD21 ,0,1,0,1,0
4599,KLK7 ,0,0,0,1,0
4600,TGFB2 ,1,0,3,0,0
4601,THUMPD3 ,0,0,1,0,0
4602,STRIP1 ,1,0,0,0,0
4603,SEMA5B ,0,0,0,3,0
4604,RBM8A ,2,0,0,0,0
4605,MORC3 ,0,0,0,4,0
4606,SEMA5A ,0,0,0,3,0
4607,METTL21C ,0,0,0,1,0
4608,GSTP1 ,1,0,0,0,0
4609,ENPP5 ,2,0,0,0,0
4610,WBP1 ,0,0,0,3,0
4611,TNFRSF6B ,0,0,0,3,0
4612,MRPL23 ,1,0,2,0,0
4613,PCDHB1 ,0,0,0,1,0
4614,TEX12 ,0,0,0,1,0
4615,ITGA1 ,3,0,0,0,0
4616,F3 ,0,0,2,0,0
4617,MDFI ,0,0,0,2,0
4618,CELF4 ,7,0,0,0,0
4619,C1QL3 ,0,0,0,1,0
4620,SFXN2 ,4,0,0,0,0
4621,TIGIT ,0,0,0,1,0
4622,CHRNB3 ,0,0,1,0,0
4623,LAPTM4B ,0,0,4,0,0
4624,NECTIN1 ,1,0,0,2,0
4625,CYP27B1 ,0,0,2,0,0
4626,MANF ,2,0,0,0,0
4627,KRT79 ,3,0,0,0,0
4628,FLNA ,4,0,0,0,0
4629,PADI6 ,0,1,0,0,0
4630,EIF4E2 ,5,0,1,0,0
4631,CDC42EP1 ,0,0,2,0,0
4632,CNOT4 ,0,0,0,4,0
4633,LOC100620442 ,0,0,1,0,0
4634,CXCL10 ,0,1,0,0,0
4635,WNT2 ,0,0,3,0,0
4636,C8H4ORF36 ,0,0,0,1,0
4637,C7H6ORF62 ,0,0,0,1,0
4638,PARD3B ,0,0,4,0,0
4639,SFRP2 ,1,0,0,0,0
4640,LOC100523123 ,0,0,4,0,0
4641,GC ,2,0,0,0,0
4642,EDA ,0,0,1,0,0
4643,IRX2 ,0,0,1,0,0
4644,DAD1 ,2,0,1,0,0
4645,IPP ,0,0,0,7,0
4646,ELF2 ,0,0,5,1,0
4647,OLIG1 ,0,0,0,1,0
4648,CYBRD1 ,2,0,0,1,0
4649,TTC39C ,0,0,2,1,0
4650,GNAT2 ,1,0,0,0,0
4651,PLEKHM1 ,0,0,0,1,0
4652,SCFD2 ,6,0,0,0,0
4653,ARL4D ,0,0,1,0,0
4654,CLOCK ,0,0,0,4,0
4655,HMBOX1 ,0,0,0,3,0
4656,TOR2A ,0,0,2,0,0
4657,STK32C ,1,0,0,0,0
4658,PDZD9 ,0,0,0,2,0
4659,FBXO3 ,0,0,0,5,0
4660,KIAA1614 ,0,0,0,1,0
4661,KERA ,0,0,0,1,0
4662,F7 ,0,0,0,1,0
4663,ZBTB32 ,0,0,0,2,0
4664,WBP1L ,0,0,0,2,0
4665,FAM124A ,0,0,3,0,0
4666,YJEFN3 ,0,0,0,1,0
4667,PECAM1 ,0,1,0,7,0
4668,SELE ,0,1,1,0,0
4669,NPTXR ,0,0,0,1,0
4670,C4H8ORF88 ,0,0,0,3,0
4671,ERI2 ,0,0,0,1,0
4672,INTU ,0,0,1,0,0
4673,ATOH1 ,0,0,0,1,0
4674,STX17 ,0,0,2,1,0
4675,RRAD ,0,0,1,0,0
4676,FOLH1 ,1,0,0,0,0
4677,ODF3 ,0,0,0,2,0
4678,LOC100516094 ,0,0,0,1,0
4679,FUZ ,0,0,2,1,0
4680,CHMP2A ,0,0,1,0,0
4681,SPA17 ,1,0,0,0,0
4682,RPL7A ,0,1,3,0,0
4683,AXL ,0,0,0,1,0
4684,CDC42 ,1,1,0,1,0
4685,ATP13A1 ,3,0,0,0,0
4686,DDOST ,2,0,0,0,0
4687,LOC100620277 ,0,0,0,1,0
4688,LRRC8C ,0,0,4,1,0
4689,KBTBD6 ,0,0,0,1,0
4690,WNK3 ,0,0,0,2,0
4691,UBE3C ,4,0,0,0,0
4692,GLIPR1L2 ,0,0,0,3,0
4693,OR13C3 ,0,0,1,0,0
4694,CXCL12 ,0,1,2,0,0
4695,ANKDD1B ,0,0,0,2,0
4696,SMAD4 ,2,1,1,0,0
4697,CCNT1 ,0,0,2,0,0
4698,ADCY7 ,0,0,2,2,0
4699,TRDMT1 ,0,0,2,0,0
4700,BAK1 ,2,0,0,0,0
4701,CPED1 ,0,0,0,3,0
4702,TNFAIP1 ,0,0,0,1,0
4703,SOAT2 ,2,0,0,0,0
4704,LOC100523171 ,0,0,1,0,0
4705,PHYH ,4,0,0,0,0
4706,KIRREL2 ,0,0,0,4,0
4707,PLAC8 ,0,0,2,0,0
4708,SEC14L5 ,0,0,0,3,0
4709,FBLN2 ,5,0,0,0,0
4710,OTUB2 ,0,0,1,0,0
4711,ZDHHC6 ,0,0,2,0,0
4712,TAC4 ,0,1,3,0,0
4713,ZAP70 ,0,0,1,2,0
4714,LOC100514628 ,0,0,0,2,0
4715,RDH12 ,1,0,0,0,0
4716,RANBP1 ,4,0,0,0,0
4717,FAM102A ,0,0,3,0,0
4718,LOC100514307 ,0,0,0,1,0
4719,ZC3H6 ,0,0,0,2,0
4720,RPRD2 ,3,0,0,0,0
4721,IRAG1 ,8,0,0,0,0
4722,SLC51A ,0,0,0,1,0
4723,PDIA6 ,4,0,0,0,0
4724,ZNF789 ,0,0,0,4,0
4725,CACNB2 ,0,0,10,0,0
4726,RGS19 ,0,0,0,5,0
4727,THUMPD1 ,2,0,0,0,0
4728,SAL1 ,1,0,1,0,0
4729,LOC100518829 ,0,0,1,0,0
4730,MVD ,0,0,1,1,0
4731,NUFIP2 ,0,0,0,5,0
4732,COIL ,3,0,0,0,0
4733,MYH1 ,0,1,0,0,0
4734,NUP205 ,8,0,0,0,0
4735,SLC4A11 ,0,0,5,0,0
4736,GPIHBP1 ,1,0,0,0,0
4737,TAS2R39 ,0,0,1,0,0
4738,BIRC5 ,0,1,0,0,0
4739,PHOSPHO1 ,0,0,3,0,0
4740,SLC2A11 ,0,0,4,0,0
4741,SPINT1 ,0,0,0,2,0
4742,HRG ,2,0,0,0,0
4743,PLPP4 ,0,0,4,0,0
4744,APP ,0,2,5,0,0
4745,SLC25A40 ,4,0,0,0,0
4746,P2RX1 ,3,0,0,0,0
4747,LOC110258254 ,0,0,1,0,0
4748,TFF1 ,0,0,0,2,0
4749,LOC110260595 ,0,0,1,0,0
4750,DHX15 ,3,0,0,0,0
4751,STXBP5L ,0,0,8,0,0
4752,EEF1B2 ,2,0,0,0,0
4753,JCHAIN ,7,0,0,0,0
4754,LOC100627086 ,0,0,0,1,0
4755,ZC3H3 ,0,0,0,2,0
4756,LOC102165549 ,0,0,1,0,0
4757,NUDT1 ,1,0,0,0,0
4758,TASP1 ,0,0,10,0,0
4759,SLC13A1 ,0,0,6,0,0
4760,SFXN1 ,3,1,0,0,0
4761,LOC110258978 ,0,0,1,0,0
4762,NRARP ,0,0,0,1,0
4763,TRAF3IP1 ,0,0,0,2,0
4764,DBNL ,4,0,0,0,0
4765,HSCB ,0,0,1,1,0
4766,TEPSIN ,0,0,0,1,0
4767,ORAI3 ,0,0,1,0,0
4768,PVALEF ,0,0,0,1,0
4769,SLC6A13 ,2,0,1,0,0
4770,ADGRE5 ,7,0,0,0,0
4771,PAX2 ,0,0,0,2,0
4772,NRGN ,1,0,0,0,0
4773,GPR37L1 ,1,0,0,0,0
4774,LOC100620839 ,0,0,1,0,0
4775,TIAM1 ,0,0,0,6,0
4776,IWS1 ,0,1,0,3,0
4777,DPYS ,2,0,0,0,0
4778,KRT26 ,0,0,0,1,0
4779,SKIV2L ,2,0,0,1,0
4780,GLRA4 ,0,0,1,0,0
4781,LOC100152940 ,0,0,0,1,0
4782,MATN1 ,0,0,0,1,0
4783,TCF20 ,0,0,0,2,0
4784,C9H11ORF54 ,3,0,0,0,0
4785,PCDH19 ,0,0,0,2,0
4786,PRR35 ,0,0,0,1,0
4787,MRPS18C ,0,0,1,2,0
4788,TWF1 ,6,0,0,0,0
4789,ATP1A3 ,5,0,0,0,0
4790,TRA2B ,4,0,0,0,0
4791,OAS2 ,8,0,0,0,0
4792,IRF4 ,0,0,0,3,0
4793,LARS1 ,6,0,0,0,0
4794,ACHE ,3,0,0,0,0
4795,ETFBKMT ,0,0,0,2,0
4796,UGT8 ,0,1,1,0,0
4797,LOC100525409 ,0,0,0,1,0
4798,CD46 ,1,0,0,6,0
4799,CGREF1 ,0,0,0,1,0
4800,SLC1A4 ,2,0,0,0,0
4801,IFI30 ,0,1,2,0,0
4802,FUT7 ,0,0,1,0,0
4803,KIAA0586 ,0,0,0,4,0
4804,PRDM8 ,0,0,0,1,0
4805,MMP7 ,0,0,2,0,0
4806,HEMGN ,2,0,0,2,0
4807,THOC2 ,5,0,0,0,0
4808,SLC12A9 ,0,0,1,0,0
4809,CLDN6 ,0,1,0,0,0
4810,TMEM247 ,0,0,0,1,0
4811,SSX2IP ,0,0,4,1,0
4812,GTF2A1 ,0,0,1,0,0
4813,RFTN1 ,3,0,1,0,0
4814,LOC110259718 ,0,0,1,0,0
4815,PPM1A ,6,0,0,0,0
4816,CFAP97D1 ,0,0,1,0,0
4817,NFKBIB ,0,0,0,2,0
4818,ELOVL6 ,0,0,2,0,0
4819,RBM25 ,3,0,0,0,0
4820,ARMT1 ,2,0,0,0,0
4821,LOC102158372 ,0,0,0,4,0
4822,SYNE2 ,5,0,0,0,0
4823,FAM110C ,0,0,1,0,0
4824,CDHR4 ,0,0,0,1,0
4825,GRHL1 ,0,0,0,2,0
4826,SORT1 ,3,0,0,0,0
4827,LOC110257895 ,0,0,1,0,0
4828,TPP2 ,6,0,0,0,0
4829,SNAP23 ,8,0,0,0,0
4830,EML6 ,0,0,1,1,0
4831,C13H3ORF80 ,0,0,0,1,0
4832,EMD ,0,0,0,4,0
4833,LOC110257823 ,0,0,0,1,0
4834,DHX32 ,0,0,0,3,0
4835,ZNF483 ,0,0,2,1,0
4836,LOC110258247 ,0,0,0,1,0
4837,SPIN3 ,0,0,1,0,0
4838,EIF3B ,0,1,1,0,0
4839,FABP6 ,2,0,2,0,0
4840,SCO2 ,1,0,0,0,0
4841,PPM1N ,0,0,1,0,0
4842,CCDC159 ,0,0,0,1,0
4843,ZCCHC4 ,0,0,1,0,0
4844,OR14K1 ,0,0,1,0,0
4845,DKK2 ,0,0,1,0,0
4846,GNB3 ,1,0,0,0,0
4847,SLC22A4 ,0,0,1,0,0
4848,TP23 ,0,0,0,3,0
4849,CD47 ,10,0,0,0,0
4850,RAP1B ,7,0,0,0,0
4851,RETREG1 ,4,0,0,0,0
4852,CLP1 ,0,0,2,0,0
4853,KMT2E ,0,1,0,2,0
4854,IL7R ,0,0,3,0,0
4855,SMARCD2 ,0,0,3,0,0
4856,MPDZ ,7,0,0,0,0
4857,CLCN7 ,0,0,6,1,0
4858,VPS52 ,4,0,0,0,0
4859,MRPL46 ,1,0,0,0,0
4860,DQX1 ,0,0,0,1,0
4861,C2H11ORF80 ,0,0,0,2,0
4862,PTCHD3 ,0,0,0,1,0
4863,TTLL1 ,0,0,5,0,0
4864,NUDT22 ,0,0,0,4,0
4865,LOC100521140 ,0,0,1,0,0
4866,LOC110258058 ,0,0,1,0,0
4867,ABCC1 ,0,0,3,0,0
4868,RPL23A ,1,0,0,0,0
4869,TARBP1 ,0,0,0,3,0
4870,HYI ,3,0,0,0,0
4871,PLK5 ,0,0,1,0,0
4872,LOC100514734 ,0,0,1,0,0
4873,USP47 ,6,0,0,0,0
4874,MCRS1 ,0,0,0,2,0
4875,LOC110259300 ,0,0,2,0,0
4876,EML3 ,2,0,1,0,0
4877,KCTD16 ,0,0,0,1,0
4878,LOC100522080 ,0,0,0,1,0
4879,AKT1S1 ,0,0,0,2,0
4880,DGCR6L ,0,0,2,0,0
4881,GCNT1 ,0,0,0,1,0
4882,NPEPL1 ,4,0,0,0,0
4883,SDC1 ,2,0,0,0,0
4884,TMEM86A ,0,0,1,0,0
4885,MAP3K21 ,2,0,0,0,0
4886,SPTLC3 ,0,0,1,0,0
4887,ITGB7 ,3,0,0,0,0
4888,LOC110256483 ,8,0,0,0,0
4889,MARK2 ,0,0,4,0,0
4890,ZMAT4 ,0,0,0,2,0
4891,ZNF624 ,0,0,0,2,0
4892,THAP4 ,0,0,0,1,0
4893,LOC100516985 ,0,0,1,0,0
4894,EML2 ,6,0,0,0,0
4895,PRKCQ ,0,0,7,1,0
4896,ZMYM3 ,0,0,0,4,0
4897,KAT7 ,0,1,5,0,0
4898,POLR3H ,0,0,3,0,0
4899,ZNF317 ,0,0,0,2,0
4900,PAK4 ,0,0,0,2,0
4901,CSNK1D ,0,0,3,1,0
4902,LOC100156762 ,0,0,1,0,0
4903,FOXO6 ,0,0,0,1,0
4904,SGTA ,4,0,0,0,0
4905,DNAJB12 ,0,0,0,1,0
4906,SNRPG ,1,0,1,0,0
4907,PDCL3 ,2,0,0,0,0
4908,TFPI ,0,1,0,0,0
4909,SUSD3 ,0,0,0,1,0
4910,WFIKKN2 ,0,0,2,0,0
4911,CORO1B ,2,0,0,0,0
4912,PPIA ,1,0,3,0,0
4913,CAVIN3 ,2,0,0,0,0
4914,TFAP2D ,0,0,1,0,0
4915,PTPN14 ,0,0,1,1,0
4916,MRPS6 ,1,0,1,0,0
4917,ILK ,4,0,0,0,0
4918,ABLIM1 ,7,0,0,0,0
4919,DDX46 ,5,0,0,0,0
4920,UTP6 ,0,0,3,2,0
4921,LOC110255381 ,0,0,0,1,0
4922,FBXL6 ,0,0,0,2,0
4923,ZNF629 ,0,0,0,1,0
4924,PEX13 ,0,0,2,2,0
4925,PARP14 ,3,0,0,0,0
4926,FASTKD3 ,0,0,0,2,0
4927,ADA2 ,0,1,1,0,0
4928,TMEM179 ,0,0,0,1,0
4929,UBE2M ,1,0,0,0,0
4930,NOP10 ,0,0,1,0,0
4931,GNL2 ,0,0,1,0,0
4932,LOC100517880 ,0,0,1,0,0
4933,EGFL8 ,0,0,1,0,0
4934,LOC100521069 ,0,0,0,2,0
4935,LOC110255340 ,0,0,1,0,0
4936,LOC110260749 ,0,0,0,2,0
4937,CDK18 ,0,0,2,1,0
4938,LOC106504912 ,0,0,1,0,0
4939,METTL11B ,0,0,2,0,0
4940,STAG2 ,5,0,0,0,0
4941,NEU3 ,2,0,0,0,0
4942,CASKIN1 ,2,0,0,0,0
4943,MAP3K4 ,0,0,0,6,0
4944,IL17E ,0,1,0,0,0
4945,RTF2 ,0,0,4,0,0
4946,CSTL1 ,0,0,0,1,0
4947,TMEM68 ,0,0,0,5,0
4948,CBFA2T2 ,0,0,3,0,0
4949,DBF4 ,0,0,0,4,0
4950,NUP155 ,5,0,0,0,0
4951,DGAT2L6 ,0,0,1,0,0
4952,FOSL1 ,0,0,0,2,0
4953,LOC110259262 ,5,0,0,1,0
4954,FLT4 ,1,0,0,1,0
4955,CNNM4 ,0,0,1,0,0
4956,SCT ,1,0,2,0,0
4957,FAM149A ,0,0,2,0,0
4958,NDUFA10 ,2,0,0,0,0
4959,FBXO9 ,0,0,0,2,0
4960,ZFP64 ,0,0,0,5,0
4961,RNF39 ,0,0,0,1,0
4962,LOC106507258 ,0,0,4,0,0
4963,LOC100737419 ,0,0,1,0,0
4964,RAI1 ,0,0,0,3,0
4965,CLASRP ,0,0,0,4,0
4966,AKR1B1 ,1,0,2,0,0
4967,SEC24D ,3,0,0,0,0
4968,CARD10 ,0,0,0,4,0
4969,LRRC71 ,0,0,0,3,0
4970,CYP2F1 ,0,0,1,0,0
4971,OR52E4 ,0,0,1,0,0
4972,PLCG2 ,1,0,0,0,0
4973,ASTE1 ,0,0,2,0,0
4974,SSNA1 ,1,0,0,0,0
4975,CD40LG ,0,1,2,0,0
4976,SLC25A26 ,0,0,4,0,0
4977,DLX6 ,0,0,0,2,0
4978,MED10 ,0,0,1,0,0
4979,SLC35B4 ,2,0,0,0,0
4980,TOX4 ,0,0,0,1,0
4981,LZTFL1 ,3,0,0,0,0
4982,PCGF5 ,0,0,0,2,0
4983,WIPF1 ,3,0,0,0,0
4984,HMCES ,0,0,4,0,0
4985,UCN2 ,0,0,1,0,0
4986,ODF3L2 ,0,0,0,1,0
4987,CER1 ,0,0,1,0,0
4988,EDNRA ,0,1,1,2,0
4989,EPHB4 ,0,0,0,2,0
4990,ZNF318 ,0,0,0,1,0
4991,ZNF45 ,0,0,0,2,0
4992,TKTL2 ,0,0,0,1,0
4993,F10 ,4,0,0,0,0
4994,ZSWIM9 ,0,0,0,1,0
4995,FAM171A2 ,1,0,0,0,0
4996,GON7 ,0,0,1,0,0
4997,OR10T1 ,0,0,1,0,0
4998,PDP1 ,4,0,0,0,0
4999,CSDE1 ,3,0,0,0,0
5000,MBD2 ,3,0,0,0,0
5001,MIER3 ,0,0,0,1,0
5002,RPL32 ,1,0,0,0,0
5003,GAA ,2,0,0,0,0
5004,TBL1XR1 ,0,0,0,2,0
5005,BORCS8 ,2,0,0,0,0
5006,EGFL7 ,0,0,0,3,0
5007,ADAMTSL5 ,0,0,0,2,0
5008,TICRR ,0,0,0,2,0
5009,EHBP1L1 ,2,0,0,0,0
5010,ANKRD37 ,0,0,0,2,0
5011,OLF42-3 ,0,0,1,0,0
5012,PTF1A ,0,0,0,1,0
5013,STAMBP ,3,0,0,0,0
5014,GDF5 ,0,1,0,0,0
5015,BAG5 ,1,0,0,0,0
5016,SOD1 ,1,0,1,0,0
5017,PPAN ,0,0,0,1,0
5018,TSPAN6 ,0,0,1,2,0
5019,KIAA2013 ,3,0,0,0,0
5020,THOC3 ,0,0,0,2,0
5021,LRRC75A ,0,0,0,1,0
5022,PIGQ ,0,0,0,3,0
5023,HDDC3 ,3,0,0,0,0
5024,CTNND2 ,5,0,0,0,0
5025,KATNB1 ,5,0,0,0,0
5026,TMEM266 ,0,0,0,2,0
5027,LOC100152197 ,0,0,1,0,0
5028,CACNA1E ,0,0,5,0,0
5029,UCP2 ,0,1,2,0,0
5030,LOC100513976 ,0,0,0,1,0
5031,MCF2 ,0,0,0,7,0
5032,MRLN ,0,0,0,1,0
5033,ICAM5 ,3,0,0,0,0
5034,CENPK ,0,0,2,0,0
5035,TMC5 ,9,0,0,0,0
5036,DSCC1 ,0,0,1,0,0
5037,UMPS ,2,0,0,0,0
5038,FBXW11 ,0,0,0,4,0
5039,GJA8 ,0,0,1,0,0
5040,NEK8 ,0,0,2,0,0
5041,EDEM1 ,0,0,1,0,0
5042,MKNK1 ,0,1,2,0,0
5043,AURKAIP1 ,1,0,0,0,0
5044,SETD1A ,0,0,0,1,0
5045,NCR3 ,0,0,0,2,0
5046,GRAP2 ,0,0,1,0,0
5047,CCDC28B ,0,0,0,1,0
5048,CEP78 ,0,0,0,4,0
5049,HSD17B6 ,1,0,0,0,0
5050,RNF167 ,0,0,0,1,0
5051,TAS2R60 ,0,0,1,0,0
5052,GTF2IRD1 ,0,0,0,5,0
5053,NDUFS5 ,1,0,0,0,0
5054,RRP1 ,0,0,1,0,0
5055,NPDC1 ,0,0,0,2,0
5056,DET1 ,0,0,0,1,0
5057,GABRA2 ,0,0,3,0,0
5058,MCM5 ,4,0,0,0,0
5059,EVA1C ,0,0,2,0,0
5060,PLAC8L1 ,0,0,1,0,0
5061,HLX ,0,0,0,2,0
5062,MARCHF7 ,0,0,0,4,0
5063,EXOG ,2,0,0,1,0
5064,NPM3 ,0,0,1,0,0
5065,OPRD1 ,1,0,1,0,0
5066,LOC100154892 ,0,0,1,0,0
5067,PRSS23 ,0,0,0,1,0
5068,ZBTB26 ,0,0,0,1,0
5069,TEX45 ,0,0,0,1,0
5070,COPS9 ,1,0,0,0,0
5071,TBX4 ,0,0,0,1,0
5072,SRRD ,0,0,1,0,0
5073,DARS1 ,1,0,0,0,0
5074,MPG ,0,0,2,0,0
5075,THEMIS2 ,0,0,2,0,0
5076,NPFFR1 ,0,0,1,0,0
5077,LOC100622504 ,0,0,1,0,0
5078,CHST11 ,0,0,2,0,0
5079,IZUMO2 ,0,0,1,0,0
5080,TAC1 ,0,0,3,0,0
5081,LOC100521825 ,0,0,1,0,0
5082,PTPN12 ,0,0,4,0,0
5083,PIAS2 ,0,0,4,0,0
5084,PRPS2 ,4,0,1,0,0
5085,SRGN ,0,0,0,1,0
5086,LOC100154537 ,0,0,1,0,0
5087,STX7 ,4,0,0,0,0
5088,HES4 ,0,0,0,1,0
5089,ACAP1 ,0,0,0,2,0
5090,XPC ,4,0,0,0,0
5091,LOC110258721 ,0,0,0,1,0
5092,RAD18 ,0,1,4,3,0
5093,ROPN1 ,0,0,0,1,0
5094,NEUROG2 ,0,0,0,1,0
5095,PRM2 ,0,1,1,0,0
5096,EPB41L5 ,5,0,0,0,0
5097,DCDC2C ,0,0,0,3,0
5098,SELENOV ,0,0,0,1,0
5099,CLIC3 ,0,0,1,0,0
5100,CLASP1 ,5,0,0,0,0
5101,PCDH11X ,0,1,0,7,0
5102,WDFY1 ,3,0,0,0,0
5103,TRIP10 ,3,0,0,0,0
5104,UNC13D ,0,0,0,2,0
5105,GTPBP10 ,0,0,0,1,0
5106,HSD11B2 ,1,0,0,0,0
